,Year,NOC,Country,Sport,Event,Medal,Sex,ID,Age,Height,Weight,Medal_Won,Team_Event,Individual_Event,Medal_Count
8356,1984,CAN,Canada,Swimming,Swimming Men's 200 metres Breaststroke,Gold,M,25727,20.0,188.0,87.0,1,0,1,1.0
8357,1984,CAN,Canada,Swimming,Swimming Men's 200 metres Individual Medley,Gold,M,8749,20.0,189.0,80.0,1,0,1,1.0
8358,1984,CAN,Canada,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver,M,293537,75.0,752.0,337.0,4,4,0,1.0
8359,1984,CAN,Canada,Swimming,Swimming Men's 400 metres Individual Medley,Gold,M,8749,20.0,189.0,80.0,1,0,1,1.0
8360,1984,CAN,Canada,Swimming,Swimming Women's 100 metres Breaststroke,Silver,F,89998,18.0,175.0,60.0,1,0,1,1.0
8361,1984,CAN,Canada,Swimming,Swimming Women's 200 metres Breaststroke,Gold,F,89998,18.0,175.0,60.0,1,0,1,1.0
8362,1984,CAN,Canada,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze,F,261782,75.0,683.0,226.0,4,4,0,1.0
8363,1984,CAN,Canada,Synchronized Swimming,Synchronized Swimming Women's Duet,Silver,F,109639,44.0,327.0,107.0,2,2,0,1.0
8364,1984,CAN,Canada,Synchronized Swimming,Synchronized Swimming Women's Solo,Silver,F,128053,19.0,170.0,56.0,1,0,1,1.0
8365,1984,CAN,Canada,Weightlifting,Weightlifting Men's Middleweight,Silver,M,27461,24.0,163.0,75.0,1,0,1,1.0
8366,1984,CAN,Canada,Wrestling,"Wrestling Men's Middleweight, Freestyle",Bronze,M,100930,23.0,183.0,85.0,1,0,1,1.0
8367,1984,CAN,Canada,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",Silver,M,81180,21.0,198.0,107.0,1,0,1,1.0
8368,1984,CHN,China,Archery,Archery Women's Individual,Silver,F,69440,18.0,166.0,62.0,1,0,1,1.0
8369,1984,CHN,China,Athletics,Athletics Men's High Jump,Bronze,M,134843,21.0,193.0,70.0,1,0,1,1.0
8370,1984,CHN,China,Basketball,Basketball Women's Basketball,Bronze,F,1064805,261.0,2205.0,943.0,12,12,0,1.0
8371,1984,CHN,China,Diving,Diving Men's Platform,Bronze,M,69429,25.0,164.0,58.0,1,0,1,1.0
8372,1984,CHN,China,Diving,Diving Men's Springboard,Silver,M,118273,19.0,170.0,65.0,1,0,1,1.0
8373,1984,CHN,China,Diving,Diving Women's Platform,Gold,F,134797,19.0,156.0,50.0,1,0,1,1.0
8374,1984,CHN,China,Fencing,"Fencing Women's Foil, Individual",Gold,F,71939,26.0,170.0,55.0,1,0,1,1.0
8375,1984,CHN,China,Gymnastics,Gymnastics Men's Floor Exercise,Gold,M,69459,20.0,164.0,58.0,1,0,1,1.0
8376,1984,CHN,China,Gymnastics,Gymnastics Men's Floor Exercise,Silver,M,71644,20.0,158.0,53.0,1,0,1,1.0
8377,1984,CHN,China,Gymnastics,Gymnastics Men's Horizontal Bar,Silver,M,121031,23.0,166.0,61.0,1,1,0,1.0
8378,1984,CHN,China,Gymnastics,Gymnastics Men's Horse Vault,Gold,M,71644,20.0,158.0,53.0,1,1,0,1.0
8379,1984,CHN,China,Gymnastics,Gymnastics Men's Horse Vault,Silver,M,69459,20.0,164.0,58.0,1,1,0,1.0
8380,1984,CHN,China,Gymnastics,Gymnastics Men's Individual All-Around,Bronze,M,69459,20.0,164.0,58.0,1,0,1,1.0
8381,1984,CHN,China,Gymnastics,Gymnastics Men's Pommelled Horse,Gold,M,69459,20.0,164.0,58.0,1,1,0,1.0
8382,1984,CHN,China,Gymnastics,Gymnastics Men's Rings,Gold,M,69459,20.0,164.0,58.0,1,0,1,1.0
8383,1984,CHN,China,Gymnastics,Gymnastics Men's Team All-Around,Silver,M,533342,131.0,974.0,350.0,6,6,0,1.0
8384,1984,CHN,China,Gymnastics,Gymnastics Women's Team All-Around,Bronze,F,545116,107.0,934.0,257.0,6,6,0,1.0
8385,1984,CHN,China,Gymnastics,Gymnastics Women's Uneven Bars,Gold,F,72751,21.0,157.0,44.0,1,0,1,1.0
8386,1984,CHN,China,Handball,Handball Women's Handball,Bronze,F,1225739,299.0,2238.0,877.0,13,13,0,1.0
8387,1984,CHN,China,Shooting,"Shooting Men's Free Pistol, 50 metres",Bronze,M,128626,23.0,174.0,85.0,1,0,1,1.0
8388,1984,CHN,China,Shooting,"Shooting Men's Free Pistol, 50 metres",Gold,M,132061,26.0,176.0,85.0,1,0,1,1.0
8389,1984,CHN,China,Shooting,"Shooting Men's Running Target, 50 metres",Bronze,M,50645,21.0,166.0,63.0,1,0,1,1.0
8390,1984,CHN,China,Shooting,"Shooting Men's Running Target, 50 metres",Gold,M,69579,19.0,167.0,63.0,1,0,1,1.0
8391,1984,CHN,China,Shooting,"Shooting Women's Air Rifle, 10 metres",Bronze,F,131832,26.0,153.0,50.0,1,0,1,1.0
8392,1984,CHN,China,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",Gold,F,131832,26.0,153.0,50.0,1,0,1,1.0
8393,1984,CHN,China,Volleyball,Volleyball Women's Volleyball,Gold,F,979829,227.0,1785.0,694.0,10,10,0,1.0
8394,1984,CHN,China,Weightlifting,Weightlifting Men's Bantamweight,Gold,M,131818,24.0,158.0,56.0,1,0,1,1.0
8395,1984,CHN,China,Weightlifting,Weightlifting Men's Bantamweight,Silver,M,65972,21.0,161.0,56.0,1,0,1,1.0
8396,1984,CHN,China,Weightlifting,Weightlifting Men's Featherweight,Gold,M,20280,26.0,156.0,60.0,1,0,1,1.0
8397,1984,CHN,China,Weightlifting,Weightlifting Men's Flyweight,Gold,M,134336,19.0,158.0,52.0,1,0,1,1.0
8398,1984,CHN,China,Weightlifting,Weightlifting Men's Flyweight,Silver,M,134804,22.0,162.0,52.0,1,0,1,1.0
8399,1984,CHN,China,Weightlifting,Weightlifting Men's Lightweight,Gold,M,132624,26.0,164.0,68.0,1,0,1,1.0
8400,1984,CIV,Ivory Coast,Athletics,Athletics Men's 400 metres,Silver,M,120201,20.0,180.0,75.0,1,0,1,1.0
8401,1984,CMR,Cameroon,Boxing,Boxing Men's Lightweight,Bronze,M,84903,18.0,165.0,64.0,1,0,1,1.0
8402,1984,COL,Colombia,Shooting,"Shooting Men's Running Target, 50 metres",Silver,M,9699,35.0,178.0,78.0,1,0,1,1.0
8403,1984,DEN,Denmark,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",Bronze,M,53393,22.0,184.0,72.0,1,0,1,1.0
8404,1984,DEN,Denmark,Canoeing,"Canoeing Men's Canadian Singles, 500 metres",Silver,M,53393,22.0,184.0,72.0,1,0,1,1.0
8405,1984,DEN,Denmark,Equestrianism,"Equestrianism Mixed Dressage, Individual",Silver,F,54459,32.0,174.0,62.0,1,0,1,1.0
8406,1984,DEN,Denmark,Rowing,Rowing Men's Coxless Fours,Bronze,M,261000,99.0,788.0,361.0,4,4,0,1.0
8407,1984,DEN,Denmark,Rowing,Rowing Women's Coxed Quadruple Sculls,Bronze,F,352961,128.0,842.0,312.0,5,5,0,1.0
8408,1984,DEN,Denmark,Shooting,Shooting Mixed Skeet,Silver,M,99029,28.0,187.0,99.0,1,0,1,1.0
8409,1984,DOM,Dominican Republic,Boxing,Boxing Men's Bantamweight,Bronze,M,86780,22.0,0.0,0.0,1,0,1,1.0
8410,1984,EGY,Egypt,Judo,Judo Men's Open Class,Silver,M,98979,28.0,198.0,140.0,1,0,1,1.0
8411,1984,ESP,Spain,Athletics,"Athletics Men's 1,500 metres",Bronze,M,86,26.0,182.0,67.0,1,0,1,1.0
8412,1984,ESP,Spain,Basketball,Basketball Men's Basketball,Silver,M,731581,305.0,2371.0,1098.0,12,12,0,1.0
8413,1984,ESP,Spain,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",Bronze,M,195659,42.0,353.0,153.0,2,2,0,1.0
8414,1984,ESP,Spain,Rowing,Rowing Men's Coxless Pairs,Silver,M,89049,54.0,369.0,162.0,2,2,0,1.0
8415,1984,ESP,Spain,Sailing,Sailing Mixed Two Person Dinghy,Gold,M,110628,47.0,351.0,142.0,2,2,0,1.0
8416,1984,FIN,Finland,Athletics,Athletics Men's 110 metres Hurdles,Bronze,M,15907,26.0,194.0,88.0,1,0,1,1.0
8417,1984,FIN,Finland,Athletics,Athletics Men's Hammer Throw,Gold,M,120203,28.0,183.0,107.0,1,0,1,1.0
8418,1984,FIN,Finland,Athletics,Athletics Men's Javelin Throw,Gold,M,46063,25.0,190.0,90.0,1,0,1,1.0
8419,1984,FIN,Finland,Athletics,Athletics Women's Javelin Throw,Silver,F,69872,23.0,181.0,73.5,1,0,1,1.0
8420,1984,FIN,Finland,Boxing,Boxing Men's Welterweight,Bronze,M,87544,21.0,175.0,65.0,1,0,1,1.0
8421,1984,FIN,Finland,Rowing,Rowing Men's Single Sculls,Gold,M,57723,31.0,201.0,100.0,1,0,1,1.0
8422,1984,FIN,Finland,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",Bronze,M,11413,22.0,189.0,86.0,1,0,1,1.0
8423,1984,FIN,Finland,Weightlifting,Weightlifting Men's Heavyweight I,Bronze,M,86078,31.0,174.0,93.5,1,0,1,1.0
8424,1984,FIN,Finland,Weightlifting,Weightlifting Men's Lightweight,Bronze,M,43124,22.0,160.0,67.5,1,0,1,1.0
8425,1984,FIN,Finland,Wrestling,"Wrestling Men's Lightweight, Freestyle",Bronze,M,99162,25.0,172.0,62.0,1,0,1,1.0
8426,1984,FIN,Finland,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",Silver,M,111350,25.0,177.0,72.0,1,0,1,1.0
8427,1984,FIN,Finland,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",Gold,M,104840,21.0,174.0,78.0,1,0,1,1.0
8428,1984,FRA,France,Athletics,"Athletics Men's 3,000 metres Steeplechase",Silver,M,73572,28.0,174.0,65.0,1,0,1,1.0
8429,1984,FRA,France,Athletics,Athletics Men's Pole Vault,Bronze,M,126475,24.0,181.0,73.0,1,1,0,1.0
8430,1984,FRA,France,Athletics,Athletics Men's Pole Vault,Gold,M,97925,22.0,180.0,74.0,1,1,0,1.0
8431,1984,FRA,France,Athletics,Athletics Women's 100 metres Hurdles,Bronze,F,19878,27.0,170.0,60.0,1,0,1,1.0
8432,1984,FRA,France,Boxing,Boxing Men's Light-Middleweight,Bronze,M,120460,21.0,180.0,71.0,1,0,1,1.0
8433,1984,FRA,France,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Bronze,M,150334,46.0,367.0,162.0,2,2,0,1.0
8434,1984,FRA,France,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Silver,M,83162,48.0,342.0,141.0,2,2,0,1.0
8435,1984,FRA,France,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Bronze,M,160017,101.0,756.0,333.0,4,4,0,1.0
8436,1984,FRA,France,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",Bronze,M,14874,22.0,167.0,68.0,1,0,1,1.0
8437,1984,FRA,France,Cycling,"Cycling Men's 1,000 metres Time Trial",Bronze,M,22309,20.0,181.0,78.0,1,0,1,1.0
8438,1984,FRA,France,Fencing,"Fencing Men's Foil, Team",Bronze,M,301861,130.0,901.0,362.0,5,5,0,1.0
8439,1984,FRA,France,Fencing,"Fencing Men's Sabre, Individual",Gold,M,66230,28.0,184.0,86.0,1,0,1,1.0
8440,1984,FRA,France,Fencing,"Fencing Men's Sabre, Team",Silver,M,210033,121.0,891.0,358.0,5,5,0,1.0
8441,1984,FRA,France,Fencing,"Fencing Men's epee, Individual",Bronze,M,100423,27.0,193.0,97.0,1,0,1,1.0
8442,1984,FRA,France,Fencing,"Fencing Men's epee, Individual",Gold,M,12868,29.0,183.0,80.0,1,0,1,1.0
8443,1984,FRA,France,Fencing,"Fencing Men's epee, Team",Silver,M,334457,129.0,924.0,396.0,5,5,0,1.0
8444,1984,FRA,France,Fencing,"Fencing Women's Foil, Team",Bronze,F,364444,116.0,850.0,281.0,5,5,0,1.0
8445,1984,FRA,France,Football,Football Men's Football,Gold,M,1117208,394.0,2844.0,1153.0,16,16,0,1.0
8446,1984,FRA,France,Gymnastics,Gymnastics Men's Floor Exercise,Bronze,M,125523,22.0,170.0,65.0,1,0,1,1.0
8447,1984,FRA,France,Judo,Judo Men's Half-Lightweight,Bronze,M,2589,24.0,170.0,73.0,1,0,1,1.0
8448,1984,FRA,France,Judo,Judo Men's Half-Middleweight,Bronze,M,87208,22.0,175.0,77.0,1,0,1,1.0
8449,1984,FRA,France,Judo,Judo Men's Heavyweight,Silver,M,91430,31.0,185.0,110.0,1,0,1,1.0
8450,1984,FRA,France,Modern Pentathlon,Modern Pentathlon Men's Team,Bronze,M,64643,83.0,536.0,208.0,3,3,0,1.0
8451,1984,FRA,France,Sailing,Sailing Mixed Two Person Dinghy,Bronze,M,187999,49.0,348.0,129.0,2,2,0,1.0
8452,1984,FRA,France,Shooting,"Shooting Men's Air Rifle, 10 metres",Gold,M,47019,21.0,179.0,70.0,1,0,1,1.0
8453,1984,FRA,France,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",Silver,M,16788,32.0,179.0,74.0,1,0,1,1.0
8454,1984,FRA,France,Swimming,Swimming Men's 200 metres Backstroke,Silver,M,27227,20.0,181.0,77.0,1,0,1,1.0
8455,1984,FRA,France,Swimming,Swimming Women's 100 metres Breaststroke,Bronze,F,95728,21.0,175.0,63.0,1,0,1,1.0
8456,1984,FRG,Germany,Athletics,Athletics Men's 400 metres Hurdles,Bronze,M,107033,26.0,187.0,82.0,1,0,1,1.0
8457,1984,FRG,Germany,Athletics,Athletics Men's Decathlon,Bronze,M,129659,24.0,193.0,93.0,1,0,1,1.0
8458,1984,FRG,Germany,Athletics,Athletics Men's Decathlon,Silver,M,48701,26.0,200.0,102.0,1,0,1,1.0
8459,1984,FRG,Germany,Athletics,Athletics Men's Discus Throw,Gold,M,25284,31.0,198.0,125.0,1,0,1,1.0
8460,1984,FRG,Germany,Athletics,Athletics Men's Hammer Throw,Bronze,M,95488,28.0,186.0,110.0,1,0,1,1.0
8461,1984,FRG,Germany,Athletics,Athletics Men's Hammer Throw,Silver,M,100730,33.0,187.0,112.0,1,0,1,1.0
8462,1984,FRG,Germany,Athletics,Athletics Men's High Jump,Gold,M,80854,22.0,201.0,78.0,1,0,1,1.0
8463,1984,FRG,Germany,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze,F,468489,142.0,1015.0,328.0,6,6,0,1.0
8464,1984,FRG,Germany,Athletics,Athletics Women's Heptathlon,Bronze,F,33526,23.0,169.0,56.0,1,0,1,1.0
8465,1984,FRG,Germany,Athletics,Athletics Women's High Jump,Gold,F,79251,28.0,188.0,70.0,1,0,1,1.0
8466,1984,FRG,Germany,Athletics,Athletics Women's Shot Put,Gold,F,71587,24.0,181.0,84.0,1,0,1,1.0
8467,1984,FRG,Germany,Boxing,Boxing Men's Light-Middleweight,Bronze,M,134958,23.0,178.0,71.0,1,0,1,1.0
8468,1984,FRG,Germany,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",Gold,M,31702,32.0,186.0,85.0,1,0,1,1.0
8469,1984,FRG,Germany,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Bronze,F,120807,46.0,344.0,127.0,2,2,0,1.0
8470,1984,FRG,Germany,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",Silver,F,69189,27.0,168.0,60.0,1,0,1,1.0
8471,1984,FRG,Germany,Cycling,"Cycling Men's 1,000 metres Time Trial",Gold,M,107159,23.0,192.0,82.0,1,0,1,1.0
8472,1984,FRG,Germany,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",Silver,M,41231,21.0,176.0,67.0,1,0,1,1.0
8473,1984,FRG,Germany,Cycling,Cycling Men's Points Race,Silver,M,79051,22.0,173.0,66.0,1,0,1,1.0
8474,1984,FRG,Germany,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Bronze,M,163507,86.0,726.0,289.0,4,4,0,1.0
8475,1984,FRG,Germany,Cycling,"Cycling Women's Road Race, Individual",Bronze,F,107723,17.0,176.0,59.0,1,0,1,1.0
8476,1984,FRG,Germany,Equestrianism,"Equestrianism Mixed Dressage, Individual",Gold,M,61257,48.0,184.0,66.0,1,0,1,1.0
8477,1984,FRG,Germany,Equestrianism,"Equestrianism Mixed Dressage, Team",Gold,M,231674,135.0,552.0,209.0,3,3,0,1.0
8478,1984,FRG,Germany,Equestrianism,"Equestrianism Mixed Jumping, Team",Bronze,M,361616,156.0,717.0,291.0,4,4,0,1.0
8479,1984,FRG,Germany,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Bronze,F,90176,21.0,166.0,54.0,1,1,0,1.0
8480,1984,FRG,Germany,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Bronze,M,201477,67.0,547.0,213.0,3,3,0,1.0
8481,1984,FRG,Germany,Fencing,"Fencing Men's Foil, Individual",Silver,M,9412,29.0,194.0,87.0,1,0,1,1.0
8482,1984,FRG,Germany,Fencing,"Fencing Men's Foil, Team",Silver,M,205404,147.0,900.0,380.0,5,5,0,1.0
8483,1984,FRG,Germany,Fencing,"Fencing Men's epee, Team",Gold,M,279759,142.0,915.0,394.0,5,5,0,1.0
8484,1984,FRG,Germany,Fencing,"Fencing Women's Foil, Individual",Silver,F,45586,32.0,163.0,54.0,1,0,1,1.0
8485,1984,FRG,Germany,Fencing,"Fencing Women's Foil, Team",Gold,F,284771,129.0,856.0,298.0,5,5,0,1.0
8486,1984,FRG,Germany,Handball,Handball Men's Handball,Silver,M,1456933,363.0,2869.0,1329.0,15,15,0,1.0
8487,1984,FRG,Germany,Hockey,Hockey Men's Hockey,Silver,M,850645,391.0,2909.0,1225.0,16,16,0,1.0
8488,1984,FRG,Germany,Hockey,Hockey Women's Hockey,Silver,F,1102928,380.0,2653.0,933.0,16,16,0,1.0
8489,1984,FRG,Germany,Judo,Judo Men's Half-Heavyweight,Bronze,M,85500,28.0,186.0,95.0,1,0,1,1.0
8490,1984,FRG,Germany,Judo,Judo Men's Half-Middleweight,Gold,M,130247,22.0,179.0,78.0,1,0,1,1.0
8491,1984,FRG,Germany,Judo,Judo Men's Open Class,Bronze,M,107233,35.0,182.0,104.0,1,0,1,1.0
8492,1984,FRG,Germany,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,Bronze,F,129152,21.0,173.0,50.0,1,0,1,1.0
8493,1984,FRG,Germany,Rowing,Rowing Men's Quadruple Sculls,Gold,M,258082,107.0,763.0,347.0,4,4,0,1.0
8494,1984,FRG,Germany,Rowing,Rowing Men's Single Sculls,Silver,M,62140,30.0,194.0,84.0,1,0,1,1.0
8495,1984,FRG,Germany,Rowing,Rowing Women's Coxless Pairs,Bronze,F,136381,46.0,360.0,163.0,2,2,0,1.0
8496,1984,FRG,Germany,Sailing,Sailing Mixed Two Person Keelboat,Silver,M,117702,56.0,370.0,163.0,2,2,0,1.0
8497,1984,FRG,Germany,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",Silver,F,49478,16.0,154.0,50.0,1,0,1,1.0
8498,1984,FRG,Germany,Swimming,"Swimming Men's 1,500 metres Freestyle",Bronze,M,94348,18.0,190.0,80.0,1,0,1,1.0
8499,1984,FRG,Germany,Swimming,Swimming Men's 100 metres Butterfly,Gold,M,43151,20.0,201.0,88.0,1,0,1,1.0
8500,1984,FRG,Germany,Swimming,Swimming Men's 200 metres Butterfly,Silver,M,43151,20.0,201.0,88.0,1,0,1,1.0
8501,1984,FRG,Germany,Swimming,Swimming Men's 200 metres Freestyle,Bronze,M,33770,21.0,187.0,80.0,1,0,1,1.0
8502,1984,FRG,Germany,Swimming,Swimming Men's 200 metres Freestyle,Gold,M,43151,20.0,201.0,88.0,1,0,1,1.0
8503,1984,FRG,Germany,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver,M,294944,103.0,974.0,428.0,5,5,0,1.0
8504,1984,FRG,Germany,Swimming,Swimming Women's 100 metres Butterfly,Bronze,F,108306,22.0,182.0,63.0,1,0,1,1.0
8505,1984,FRG,Germany,Swimming,Swimming Women's 200 metres Butterfly,Bronze,F,11147,19.0,170.0,60.0,1,0,1,1.0
8506,1984,FRG,Germany,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze,F,446058,81.0,712.0,240.0,4,4,0,1.0
8507,1984,FRG,Germany,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver,F,272944,78.0,713.0,249.0,4,4,0,1.0
8508,1984,FRG,Germany,Swimming,Swimming Women's 400 metres Individual Medley,Bronze,F,135055,18.0,169.0,54.0,1,0,1,1.0
8509,1984,FRG,Germany,Water Polo,Water Polo Men's Water Polo,Bronze,M,954526,300.0,2241.0,1058.0,12,12,0,1.0
8510,1984,FRG,Germany,Weightlifting,Weightlifting Men's Heavyweight I,Gold,M,80040,33.0,170.0,90.0,1,0,1,1.0
8511,1984,FRG,Germany,Weightlifting,Weightlifting Men's Middleweight,Gold,M,98206,31.0,160.0,75.0,1,0,1,1.0
8512,1984,FRG,Germany,Weightlifting,Weightlifting Men's Super-Heavyweight,Bronze,M,85339,23.0,182.0,148.0,1,0,1,1.0
8513,1984,FRG,Germany,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",Gold,M,91942,27.0,162.0,57.0,1,0,1,1.0
8514,1984,FRG,Germany,Wrestling,"Wrestling Men's Light-Flyweight, Greco-Roman",Silver,M,106762,22.0,156.0,52.0,1,0,1,1.0
8515,1984,FRG,Germany,Wrestling,"Wrestling Men's Welterweight, Freestyle",Silver,M,61557,24.0,178.0,74.0,1,0,1,1.0
8516,1984,GBR,UK,Athletics,"Athletics Men's 1,500 metres",Gold,M,22207,27.0,175.0,54.0,1,0,1,1.0
8517,1984,GBR,UK,Athletics,"Athletics Men's 1,500 metres",Silver,M,23668,23.0,186.0,69.0,1,0,1,1.0
8518,1984,GBR,UK,Athletics,"Athletics Men's 10,000 metres",Silver,M,77818,32.0,180.0,63.0,1,0,1,1.0
8519,1984,GBR,UK,Athletics,Athletics Men's 4 x 400 metres Relay,Silver,M,50178,95.0,720.0,290.0,4,4,0,1.0
8520,1984,GBR,UK,Athletics,Athletics Men's 800 metres,Silver,M,22207,27.0,175.0,54.0,1,0,1,1.0
8521,1984,GBR,UK,Athletics,Athletics Men's Decathlon,Gold,M,119898,25.0,184.0,92.0,1,0,1,1.0
8522,1984,GBR,UK,Athletics,Athletics Men's Javelin Throw,Silver,M,90010,28.0,186.0,95.0,1,0,1,1.0
8523,1984,GBR,UK,Athletics,Athletics Men's Marathon,Bronze,M,113722,32.0,173.0,63.0,1,0,1,1.0
8524,1984,GBR,UK,Athletics,Athletics Men's Triple Jump,Bronze,M,22710,26.0,186.0,78.0,1,0,1,1.0
8525,1984,GBR,UK,Athletics,Athletics Women's 100 metres Hurdles,Silver,F,115848,25.0,173.0,63.0,1,0,1,1.0
8526,1984,GBR,UK,Athletics,"Athletics Women's 3,000 metres",Silver,F,112017,24.0,168.0,52.0,1,0,1,1.0
8527,1984,GBR,UK,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze,F,257264,92.0,668.0,238.0,4,4,0,1.0
8528,1984,GBR,UK,Athletics,Athletics Women's 400 metres,Bronze,F,112055,24.0,180.0,64.0,1,0,1,1.0
8529,1984,GBR,UK,Athletics,Athletics Women's Javelin Throw,Bronze,F,129969,23.0,168.0,68.0,1,0,1,1.0
8530,1984,GBR,UK,Athletics,Athletics Women's Javelin Throw,Gold,F,105337,28.0,168.0,70.0,1,0,1,1.0
8531,1984,GBR,UK,Athletics,Athletics Women's Long Jump,Bronze,F,46991,23.0,178.0,67.0,1,0,1,1.0
8532,1984,GBR,UK,Boxing,Boxing Men's Super-Heavyweight,Bronze,M,129526,23.0,193.0,91.0,1,0,1,1.0
8533,1984,GBR,UK,Equestrianism,"Equestrianism Mixed Jumping, Team",Silver,M,415593,103.0,683.0,261.0,4,4,0,1.0
8534,1984,GBR,UK,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",Bronze,F,49344,29.0,165.0,60.0,1,0,1,1.0
8535,1984,GBR,UK,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Silver,F,168147,86.0,508.0,185.0,3,3,0,1.0
8536,1984,GBR,UK,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Silver,M,114420,30.0,177.0,75.0,1,1,0,1.0
8537,1984,GBR,UK,Hockey,Hockey Men's Hockey,Bronze,M,879820,393.0,2691.0,1117.0,15,15,0,1.0
8538,1984,GBR,UK,Judo,Judo Men's Extra-Lightweight,Bronze,M,31331,20.0,168.0,60.0,1,0,1,1.0
8539,1984,GBR,UK,Judo,Judo Men's Half-Middleweight,Silver,M,830,25.0,178.0,78.0,1,0,1,1.0
8540,1984,GBR,UK,Judo,Judo Men's Lightweight,Bronze,M,15552,22.0,175.0,71.0,1,0,1,1.0
8541,1984,GBR,UK,Rowing,Rowing Men's Coxed Fours,Gold,M,221429,123.0,932.0,437.0,5,5,0,1.0
8542,1984,GBR,UK,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,Bronze,M,103291,55.0,375.0,164.0,2,2,0,1.0
8543,1984,GBR,UK,Shooting,"Shooting Men's Air Rifle, 10 metres",Bronze,M,24814,47.0,147.0,41.0,1,0,1,1.0
8544,1984,GBR,UK,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",Bronze,M,116372,41.0,163.0,76.0,1,0,1,1.0
8545,1984,GBR,UK,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",Bronze,M,2800,40.0,162.0,68.0,1,0,1,1.0
8546,1984,GBR,UK,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",Gold,M,22947,36.0,170.0,76.0,1,0,1,1.0
8547,1984,GBR,UK,Swimming,Swimming Men's 200 metres Individual Medley,Bronze,M,22161,19.0,174.0,70.0,1,0,1,1.0
8548,1984,GBR,UK,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze,M,109414,82.0,725.0,309.0,4,4,0,1.0
8549,1984,GBR,UK,Swimming,Swimming Women's 400 metres Freestyle,Bronze,F,23878,21.0,170.0,60.0,1,0,1,1.0
8550,1984,GBR,UK,Swimming,Swimming Women's 400 metres Freestyle,Silver,F,45966,15.0,183.0,60.0,1,0,1,1.0
8551,1984,GBR,UK,Swimming,Swimming Women's 800 metres Freestyle,Bronze,F,45966,15.0,183.0,60.0,1,0,1,1.0
8552,1984,GBR,UK,Weightlifting,Weightlifting Men's Middle-Heavyweight,Bronze,M,78836,23.0,170.0,89.0,1,0,1,1.0
8553,1984,GBR,UK,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",Bronze,M,70904,27.0,190.0,100.0,1,0,1,1.0
8554,1984,GRE,Greece,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",Bronze,M,59359,27.0,162.0,57.0,1,0,1,1.0
8555,1984,GRE,Greece,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",Silver,M,119499,24.0,178.0,82.0,1,0,1,1.0
8556,1984,IRL,Ireland,Athletics,Athletics Men's Marathon,Silver,M,121754,27.0,175.0,59.0,1,0,1,1.0
8557,1984,ISL,Iceland,Judo,Judo Men's Half-Heavyweight,Bronze,M,37284,28.0,190.0,95.0,1,0,1,1.0
8558,1984,ITA,Italy,Athletics,"Athletics Men's 10,000 metres",Gold,M,23533,25.0,176.0,58.0,1,0,1,1.0
8559,1984,ITA,Italy,Athletics,Athletics Men's 20 kilometres Walk,Bronze,M,25111,27.0,183.0,70.0,1,0,1,1.0
